layer,proposal_key,caf_no,sw_no,state,district,category,status,status_field,date,date_field,dos,granted_date,project_area,sensitivity_type,sensitivity_name,relation
ec_proposals,IA/TG/IND3/467525/2024,CAF/140726/2023,SW/144429/2023,TELANGANA,SANGAREDDY,Synthetic organic chemicals industry ,EC Granted,proposal_status,2024-03-28T15:21:33.415,dos,2024-03-28T15:21:33.415,2024-07-04T18:29:30.603,,CPCB Critically Polluted Area,"IDA, PATANCHERU",within
ec_proposals,SIA/UK/INFRA2/490350/2024,CAF/184989/2024,SW/200102/2024,UTTARAKHAND,DEHRADUN,Building / Construction ,EC Granted,proposal_status,2024-07-30T12:46:54.402,dos,2024-07-30T12:46:54.402,2024-09-03T11:54:55.557,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,IA/BR/IND1/458913/2024,CAF/153980/2024,SW/168941/2024,BIHAR,ROHTAS,Cement plants ,Granted,proposal_status,2024-01-22T10:50:58.974,dos,2024-01-22T10:50:58.974,2024-04-25T14:45:33.081,,Wildlife Sanctuary,Kaimur,mostly_inside
ec_proposals,IA/BR/IND1/458913/2024,CAF/153980/2024,SW/168941/2024,BIHAR,ROHTAS,Cement plants ,Granted,proposal_status,2024-01-22T10:50:58.974,dos,2024-01-22T10:50:58.974,2024-04-25T14:45:33.081,,Wildlife Corridor,Kaimur,mostly_inside
ec_proposals,SIA/UK/INFRA1/526561/2025,CAF/222107/2025,SW/237303/2025,UTTARAKHAND,DEHRADUN,"Industrial estates/ parks/ complexes/ areas, export processing Zones (EPZs), Special Economic Zones ",EC Granted,proposal_status,2025-03-03T18:51:34.125,dos,2025-03-03T18:51:34.125,2025-04-17T13:41:10.394,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,IA/RJ/IND1/421986/2023,CAF/118005/2023,SW/120396/2023,RAJASTHAN,ALWAR,Metallurgical Industries (ferrous and non ferrous),EC Granted,proposal_status,2023-03-16T11:14:59.685,dos,2023-03-16T11:14:59.685,2023-07-21T11:32:34.639,,CPCB Critically Polluted Area,BHIWAD1-1,within
ec_proposals,SIA/RJ/MIN/480796/2025,0,SW/189845/2024,RAJASTHAN,0,NULL,EC Granted,proposal_status,2024-06-12T17:46:47.077,dos,2024-06-12T17:46:47.077,2025-05-02T16:21:35.377,,Wildlife Corridor,Kumbhalgarh,within
ec_proposals,SIA/UK/INFRA2/470563/2024,CAF/164715/2024,SW/179103/2024,UTTARAKHAND,DEHRADUN,Building / Construction ,EC Granted,proposal_status,2024-04-26T11:54:41.935,dos,2024-04-26T11:54:41.935,2024-08-03T14:20:07.694,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,IA/GJ/IND3/522544/2025,CAF/218487/2025,SW/233796/2025,GUJARAT,BHARUCH,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2025-02-06T10:47:10.995,dos,2025-02-06T10:47:10.995,2025-02-27T09:07:26.446,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",within
ec_proposals,SIA/UK/MIN/519553/2025,CAF/215720/2025,SW/231152/2025,UTTARAKHAND,DEHRADUN,Mining of minerals,EC Granted,proposal_status,2025-01-21T18:22:53.297,dos,2025-01-21T18:22:53.297,2025-04-24T16:17:34.876,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,IA/KA/IND3/454055/2023,CAF/149044/2023,SW/153231/2023,KARNATAKA,UTTARA KANNADA,Chlor-alkali industry,EC Granted,proposal_status,2023-12-01T23:25:53.944,dos,2023-12-01T23:25:53.944,2024-03-15T14:17:38.469,,Eco-Sensitive Area,Western Ghat ESA,within
ec_proposals,SIA/UP/MIN/472450/2024,CAF/166637/2024,SW/181148/2024,UTTAR PRADESH,ETAWAH,Mining of minerals,EC Granted,proposal_status,2024-05-10T17:57:52.293,dos,2024-05-10T17:57:52.293,2024-11-11T15:15:56.138,,ESZ (gazette notified),National Chamble Wildlife Sanctuary,within
ec_proposals,IA/TN/RIV/519675/2025,CAF/215684/2025,SW/231022/2025,TAMIL NADU,THE NILGIRIS,River Valley/Irrigation projects,ToR Granted,proposal_status,2025-01-22T19:32:26.592,dos,2025-01-22T19:32:26.592,2025-04-30T09:37:13.817,,Eco-Sensitive Area,Western Ghat ESA,within
ec_proposals,IA/GJ/IND3/464312/2024,CAF/158553/2024,SW/173320/2024,GUJARAT,VALSAD,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2024-03-04T10:58:50.022,dos,2024-03-04T10:58:50.022,2024-03-15T16:04:34.577,,CPCB Critically Polluted Area,Vapi,within
ec_proposals,SIA/KA/INFRA2/466506/2024,CAF/160698/2024,SW/175393/2024,KARNATAKA,BENGALURU URBAN,Building / Construction ,EC Granted,proposal_status,2024-03-19T14:35:31.414,dos,2024-03-19T14:35:31.414,2024-08-28T07:10:06.343,,CPCB Critically Polluted Area,Peenya,within
ec_proposals,SIA/GJ/IND3/486923/2024,CAF/181556/2024,SW/196558/2024,GUJARAT,SURAT,Synthetic organic chemicals industry ,EC Granted,proposal_status,2024-07-10T12:04:51.481,dos,2024-07-10T12:04:51.481,2024-11-23T11:25:51.331,,CPCB Critically Polluted Area,"Pandesara,Sachin",within
ec_proposals,IA/TN/IND3/500855/2024,CAF/196073/2024,SW/210312/2024,TAMIL NADU,CUDDALORE,Synthetic organic chemicals industry ,ToR Granted,proposal_status,2024-10-16T20:19:10.612,dos,2024-10-16T20:19:10.612,2024-11-25T18:31:06.518,,CPCB Severely Polluted Area,Cuddalore,within
ec_proposals,IA/GJ/IND3/494199/2024,CAF/189133/2024,SW/204415/2024,GUJARAT,VALSAD,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2024-08-28T15:56:59.702,dos,2024-08-28T15:56:59.702,2024-10-11T15:04:30.524,,CPCB Critically Polluted Area,Vapi,within
ec_proposals,SIA/JK/MIN/525896/2025,CAF/221480/2025,SW/236667/2025,JAMMU AND KASHMIR,REASI,Mining of minerals,EC Granted,proposal_status,2025-02-26T13:37:13.228,dos,2025-02-26T13:37:13.228,2025-05-14T13:32:01.222,,Wildlife Corridor,Tatta Kuti,mostly_inside
ec_proposals,IA/MH/IND3/452098/2023,CAF/130547/2023,SW/133691/2023,MAHARASHTRA,PALGHAR,Synthetic organic chemicals industry ,EC Granted,proposal_status,2024-01-19T15:52:26.033,dos,2024-01-19T15:52:26.033,2024-05-07T18:24:35.002,,CPCB Critically Polluted Area,Tarapur MIDC,within
ec_proposals,IA/GJ/IND3/426235/2023,CAF/123499/2023,SW/126234/2023,GUJARAT,BHARUCH,Synthetic organic chemicals industry ,ToR Granted,proposal_status,2023-04-15T18:04:44.941,dos,2023-04-15T18:04:44.941,2023-08-15T08:34:16.849,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",within
ec_proposals,IA/MH/IND3/470750/2024,CAF/164903/2024,SW/177560/2024,MAHARASHTRA,SOLAPUR,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2024-04-30T19:30:00.312,dos,2024-04-30T19:30:00.312,2024-06-29T12:55:59.757,,Wildlife Corridor,Great Indian Bustard,within
ec_proposals,IA/MH/IND3/470750/2024,CAF/164903/2024,SW/177560/2024,MAHARASHTRA,SOLAPUR,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2024-04-30T19:30:00.312,dos,2024-04-30T19:30:00.312,2024-06-29T12:55:59.757,,Wildlife Sanctuary,Great Indian Bustard,within
ec_proposals,SIA/GJ/IND3/491026/2024,CAF/185743/2024,SW/200911/2024,GUJARAT,BHARUCH,Synthetic organic chemicals industry ,EC Granted,proposal_status,2024-08-02T17:16:01.785,dos,2024-08-02T17:16:01.785,2024-11-27T11:19:03.623,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",within
ec_proposals,SIA/UK/IND3/500094/2024,CAF/195238/2024,SW/210596/2024,UTTARAKHAND,DEHRADUN,Synthetic organic chemicals industry ,EC Granted,proposal_status,2024-10-08T14:39:17.295,dos,2024-10-08T14:39:17.295,2024-12-23T12:36:34.966,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,IA/SK/RIV/493596/2024,CAF/188392/2024,SW/203607/2024,SIKKIM,WEST DISTRICT,River Valley/Irrigation projects,ToR Granted,proposal_status,2024-08-27T16:36:10.175,dos,2024-08-27T16:36:10.175,2024-10-21T09:17:57.259,,Wildlife Corridor,Khangchendzonga,mostly_inside
ec_proposals,IA/GJ/IND3/449754/2023,CAF/133357/2023,SW/136751/2023,GUJARAT,BHARUCH,Synthetic organic chemicals industry ,EC Granted,proposal_status,2023-10-25T15:34:38.927,dos,2023-10-25T15:34:38.927,2024-02-06T22:47:17.894,,CPCB Critically Polluted Area,Nandesari,within
ec_proposals,SIA/UK/INFRA1/525585/2025,CAF/221188/2025,SW/236382/2025,UTTARAKHAND,DEHRADUN,"Industrial estates/ parks/ complexes/ areas, export processing Zones (EPZs), Special Economic Zones ",EC Granted,proposal_status,2025-03-01T11:33:06.651,dos,2025-03-01T11:33:06.651,2025-03-21T14:59:20.116,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,IA/GJ/IND3/436560/2023,CAF/132993/2023,SW/136323/2023,GUJARAT,BHARUCH,Pesticides industry and pesticide specific intermediates (excluding formulations),ToR Granted,proposal_status,2023-07-14T13:36:09.998,dos,2023-07-14T13:36:09.998,2023-08-25T19:48:37.449,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",within
ec_proposals,IA/MH/IND3/539488/2025,CAF/233991/2025,SW/248957/2025,MAHARASHTRA,PALGHAR,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2025-06-11T16:49:00.761,dos,2025-06-11T16:49:00.761,2025-06-12T09:16:24.509,,CPCB Critically Polluted Area,Tarapur MIDC,within
ec_proposals,SIA/RJ/MIN/478071/2025,0,SW/186998/2024,RAJASTHAN,0,NULL,EC Granted,proposal_status,2024-06-01T01:00:25.91,dos,2024-06-01T01:00:25.91,2025-04-28T10:31:24.717,,Tiger Corridor,(unnamed),partial
ec_proposals,IA/GJ/IND3/433598/2023,CAF/129993/2023,SW/133110/2023,GUJARAT,BHARUCH,Pesticides industry and pesticide specific intermediates (excluding formulations),EC Granted,proposal_status,2023-06-16T16:54:39.579,dos,2023-06-16T16:54:39.579,2023-09-18T18:38:52.889,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",mostly_inside
ec_proposals,IA/MH/IND3/504174/2025,CAF/199678/2024,SW/215222/2024,MAHARASHTRA,PALGHAR,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2025-02-22T17:49:42.129,dos,2025-02-22T17:49:42.129,2025-03-10T06:01:46.455,,CPCB Critically Polluted Area,Tarapur MIDC,within
ec_proposals,IA/MH/IND1/465154/2024,CAF/159367/2024,SW/174098/2024,MAHARASHTRA,CHANDRAPUR,Metallurgical Industries (ferrous and non ferrous),ToR Granted,proposal_status,2024-03-07T22:42:09.918,dos,2024-03-07T22:42:09.918,2024-07-18T13:13:39.655,,CPCB Critically Polluted Area,Tadaliu MIDC,mostly_inside
ec_proposals,SIA/TG/INFRA2/523791/2025,CAF/219581/2025,SW/234839/2025,TELANGANA,RANGA REDDY,Building / Construction ,EC Granted,proposal_status,2025-02-12T18:12:27.525,dos,2025-02-12T18:12:27.525,2025-05-26T16:09:34.637,,ESZ (gazette notified),Mahavir Harina Vanasthali National Park,within
ec_proposals,IA/MH/INFRA1/490209/2024,CAF/184832/2024,SW/151539/2023,MAHARASHTRA,BHANDARA,Road,ToR Granted,proposal_status,2024-08-10T13:52:03.306,dos,2024-08-10T13:52:03.306,2024-10-22T17:13:26.85,,ESZ (gazette notified),"Koka WLS, New Nagzira WLS, Nagzira WLS, Navegaon N",partial
ec_proposals,SIA/OR/IND2/493639/2024,CAF/188587/2024,SW/203792/2024,ODISHA,JHARSUGUDA,Distilleries,EC Granted,proposal_status,2024-08-27T13:42:55.758,dos,2024-08-27T13:42:55.758,2024-12-30T17:15:17.987,,CPCB Severely Polluted Area,Ib_Valley,within
ec_proposals,IA/SK/RIV/499039/2024,CAF/193323/2024,SW/175719/2024,SIKKIM,NORTH DISTRICT,River Valley/Irrigation projects,EC Granted,proposal_status,2024-10-04T18:07:56.221,dos,2024-10-04T18:07:56.221,2025-03-15T10:49:49.06,,Wildlife Corridor,Khangchendzonga,mostly_inside
ec_proposals,SIA/RJ/MIN/487245/2024,CAF/181872/2024,SW/196898/2024,RAJASTHAN,BHARATPUR,Mining of minerals,EC Granted,proposal_status,2024-07-11T16:29:50.299,dos,2024-07-11T16:29:50.299,2025-06-16T11:47:11.194,,Wildlife Sanctuary,Bandh Baratha,within
ec_proposals,SIA/RJ/MIN/487245/2024,CAF/181872/2024,SW/196898/2024,RAJASTHAN,BHARATPUR,Mining of minerals,EC Granted,proposal_status,2024-07-11T16:29:50.299,dos,2024-07-11T16:29:50.299,2025-06-16T11:47:11.194,,Wildlife Corridor,Bandh Baratha,within
ec_proposals,SIA/MP/MIN/466929/2024,CAF/161204/2024,SW/175859/2024,MADHYA PRADESH,SIDHI,Mining of minerals,Standard ToR Granted,proposal_status,2024-04-11T19:00:24.416,dos,2024-04-11T19:00:24.416,2024-04-24T08:51:31.434,,Wildlife Corridor,Sanjay Dubri,mostly_inside
ec_proposals,SIA/MP/MIN/466929/2024,CAF/161204/2024,SW/175859/2024,MADHYA PRADESH,SIDHI,Mining of minerals,Standard ToR Granted,proposal_status,2024-04-11T19:00:24.416,dos,2024-04-11T19:00:24.416,2024-04-24T08:51:31.434,,Wildlife Sanctuary,Sanjay Dubri,mostly_inside
ec_proposals,SIA/UK/MIN/528150/2025,CAF/223630/2025,SW/238792/2025,UTTARAKHAND,DEHRADUN,Mining of minerals,ToR Granted,proposal_status,2025-03-07T11:45:35.154,dos,2025-03-07T11:45:35.154,2025-04-26T13:35:36.344,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,SIA/GJ/IND3/467566/2024,CAF/160743/2024,SW/174952/2024,GUJARAT,BHARUCH,Synthetic organic chemicals industry ,EC Granted,proposal_status,2024-04-17T17:24:21.015,dos,2024-04-17T17:24:21.015,2025-01-02T18:13:29.913,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",within
ec_proposals,IA/GJ/IND1/435585/2023,CAF/132088/2023,SW/135349/2023,GUJARAT,AHMADABAD,Metallurgical Industries (ferrous and non ferrous),Standard ToR Granted,proposal_status,2023-07-04T17:54:03.7,dos,2023-07-04T17:54:03.7,2023-07-22T15:02:30.138,,CPCB Critically Polluted Area,Vatva,within
ec_proposals,IA/MH/INFRA1/497672/2024,CAF/192712/2024,SW/208018/2024,MAHARASHTRA,SOLAPUR,Road,ToR Granted,proposal_status,2024-10-23T18:24:20.367,dos,2024-10-23T18:24:20.367,2024-12-03T10:18:40.167,,Wildlife Corridor,Great Indian Bustard,mostly_inside
ec_proposals,IA/MH/INFRA1/497672/2024,CAF/192712/2024,SW/208018/2024,MAHARASHTRA,SOLAPUR,Road,ToR Granted,proposal_status,2024-10-23T18:24:20.367,dos,2024-10-23T18:24:20.367,2024-12-03T10:18:40.167,,Wildlife Sanctuary,Great Indian Bustard,mostly_inside
ec_proposals,SIA/KA/IND3/498322/2024,CAF/193360/2024,SW/208647/2024,KARNATAKA,BIDAR,Synthetic organic chemicals industry ,EC Granted,proposal_status,2024-09-25T19:30:14.296,dos,2024-09-25T19:30:14.296,2025-01-07T15:18:50.28,,CPCB Severely Polluted Area,kolhar industrial Area,mostly_inside
ec_proposals,SIA/OR/MIN/471408/2024,CAF/165500/2024,SW/180017/2024,ODISHA,CUTTACK,Mining of minerals,EC Granted,proposal_status,2024-05-02T18:03:02.376,dos,2024-05-02T18:03:02.376,2024-07-23T18:30:54.206,,ESZ (gazette notified),Chandaka Dampara WLS,within
ec_proposals,IA/MH/INFRA1/424710/2023,CAF/106050/2022,SW/107412/2022,MAHARASHTRA,AURANGABAD,"Industrial estates/ parks/ complexes/ areas, export processing Zones (EPZs), Special Economic Zones ",EC Granted,proposal_status,2023-04-11T18:28:13.049,dos,2023-04-11T18:28:13.049,2023-09-13T11:59:46.656,,CPCB Severely Polluted Area,MIDC Waluj,partial
ec_proposals,IA/MH/IND3/445287/2023,CAF/140830/2023,SW/144538/2023,MAHARASHTRA,PALGHAR,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2023-09-26T17:28:52.687,dos,2023-09-26T17:28:52.687,2023-10-17T22:47:22.279,,Eco-Sensitive Area,Western Ghat ESA,within
ec_proposals,IA/GJ/IND3/465930/2024,CAF/160154/2024,SW/174883/2024,GUJARAT,BHARUCH,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2024-03-20T11:33:47.084,dos,2024-03-20T11:33:47.084,2024-04-13T11:57:50.241,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",within
ec_proposals,IA/GJ/IND3/530043/2025,CAF/225297/2025,SW/239861/2025,GUJARAT,VALSAD,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2025-03-21T16:31:39.692,dos,2025-03-21T16:31:39.692,2025-04-03T14:46:51.71,,CPCB Critically Polluted Area,Vapi,within
ec_proposals,SIA/UK/MIN/522155/2025,CAF/218150/2025,SW/233467/2025,UTTARAKHAND,DEHRADUN,Mining of minerals,ToR Granted,proposal_status,2025-02-03T14:19:33.195,dos,2025-02-03T14:19:33.195,2025-02-22T13:13:07.573,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,IA/MH/IND3/538390/2025,CAF/232676/2025,SW/247632/2025,MAHARASHTRA,PALGHAR,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2025-06-17T16:00:58.271,dos,2025-06-17T16:00:58.271,2025-07-02T16:31:22.169,,CPCB Critically Polluted Area,Tarapur MIDC,within
ec_proposals,IA/GJ/IND1/469982/2024,CAF/164143/2024,SW/178735/2024,GUJARAT,KACHCHH,Cement plants ,ToR Granted,proposal_status,2024-04-20T15:43:05.141,dos,2024-04-20T15:43:05.141,2024-10-12T11:28:30.413,,ESZ (gazette notified),Narayan Sarovar Wildlife Sanctuary,partial
ec_proposals,SIA/KL/RIV/473315/2024,CAF/167241/2024,SW/181753/2024,KERALA,THRISSUR,River Valley/Irrigation projects,ToR Granted,proposal_status,2024-06-07T14:09:47.81,dos,2024-06-07T14:09:47.81,2024-11-23T18:00:22.066,,Eco-Sensitive Area,Western Ghat ESA,within
ec_proposals,SIA/GJ/IND3/460464/2024,CAF/155596/2024,SW/170492/2024,GUJARAT,VALSAD,Synthetic organic chemicals industry ,EC Granted,proposal_status,2024-01-31T16:07:09.052,dos,2024-01-31T16:07:09.052,2024-11-27T11:29:19.302,,CPCB Critically Polluted Area,Vapi,within
ec_proposals,IA/GJ/IND3/427899/2023,CAF/125015/2023,SW/127844/2023,GUJARAT,BHARUCH,Integrated paint industry,ToR Granted,proposal_status,2023-05-04T12:30:40.935,dos,2023-05-04T12:30:40.935,2023-08-15T08:39:19.033,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",within
ec_proposals,IA/MH/IND3/497606/2024,CAF/164903/2024,SW/177560/2024,MAHARASHTRA,SOLAPUR,Synthetic organic chemicals industry ,EC Granted,proposal_status,2024-09-24T18:12:19.893,dos,2024-09-24T18:12:19.893,2024-11-21T18:55:31.576,,Wildlife Corridor,Great Indian Bustard,within
ec_proposals,IA/MH/IND3/497606/2024,CAF/164903/2024,SW/177560/2024,MAHARASHTRA,SOLAPUR,Synthetic organic chemicals industry ,EC Granted,proposal_status,2024-09-24T18:12:19.893,dos,2024-09-24T18:12:19.893,2024-11-21T18:55:31.576,,Wildlife Sanctuary,Great Indian Bustard,within
ec_proposals,SIA/AN/IND2/489860/2024,CAF/167151/2024,SW/181646/2024,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,"Off-shore and onshore oil and gas exploration,  development and production",EC Granted,proposal_status,2024-07-27T14:53:34.794,dos,2024-07-27T14:53:34.794,2024-09-24T17:47:50.809,,ESZ (gazette notified),Saddle Peak National Park,partial
ec_proposals,SIA/TG/INFRA2/473230/2024,CAF/167394/2024,SW/181907/2024,TELANGANA,SANGAREDDY,Building / Construction ,EC Granted,proposal_status,2024-05-17T16:34:18.444,dos,2024-05-17T16:34:18.444,2025-05-06T21:37:13.078,,CPCB Critically Polluted Area,BOLLARAM IDA ok,mostly_inside
ec_proposals,IA/GJ/IND3/449179/2023,CAF/144459/2023,SW/148352/2023,GUJARAT,BHARUCH,Pesticides industry and pesticide specific intermediates (excluding formulations),Standard ToR Granted,proposal_status,2023-10-20T15:51:56.567,dos,2023-10-20T15:51:56.567,2023-11-03T14:44:14.857,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",within
ec_proposals,SIA/GJ/IND3/463203/2024,CAF/157443/2024,SW/172293/2024,GUJARAT,VALSAD,Synthetic organic chemicals industry ,EC Granted,proposal_status,2024-02-17T15:12:02.411,dos,2024-02-17T15:12:02.411,2024-07-20T15:03:22.138,,CPCB Critically Polluted Area,Vapi,within
ec_proposals,IA/KA/RIV/447282/2023,CAF/142572/2023,SW/146365/2023,KARNATAKA,UTTARA KANNADA,River Valley/Irrigation projects,ToR Granted,proposal_status,2023-10-07T12:32:23.936,dos,2023-10-07T12:32:23.936,2023-12-14T11:45:17.098,,ESZ (gazette notified),Sharavati WLS Karnataka,partial
ec_proposals,IA/KA/RIV/447282/2023,CAF/142572/2023,SW/146365/2023,KARNATAKA,UTTARA KANNADA,River Valley/Irrigation projects,ToR Granted,proposal_status,2023-10-07T12:32:23.936,dos,2023-10-07T12:32:23.936,2023-12-14T11:45:17.098,,Eco-Sensitive Area,Western Ghat ESA,partial
ec_proposals,IA/KA/RIV/447282/2023,CAF/142572/2023,SW/146365/2023,KARNATAKA,UTTARA KANNADA,River Valley/Irrigation projects,ToR Granted,proposal_status,2023-10-07T12:32:23.936,dos,2023-10-07T12:32:23.936,2023-12-14T11:45:17.098,,Eco-Sensitive Area,Western Ghat ESA,partial
ec_proposals,IA/KA/RIV/447282/2023,CAF/142572/2023,SW/146365/2023,KARNATAKA,UTTARA KANNADA,River Valley/Irrigation projects,ToR Granted,proposal_status,2023-10-07T12:32:23.936,dos,2023-10-07T12:32:23.936,2023-12-14T11:45:17.098,,Eco-Sensitive Area,Western Ghat ESA,partial
ec_proposals,IA/KA/RIV/447282/2023,CAF/142572/2023,SW/146365/2023,KARNATAKA,UTTARA KANNADA,River Valley/Irrigation projects,ToR Granted,proposal_status,2023-10-07T12:32:23.936,dos,2023-10-07T12:32:23.936,2023-12-14T11:45:17.098,,Eco-Sensitive Area,Western Ghat ESA,partial
ec_proposals,IA/KA/RIV/447282/2023,CAF/142572/2023,SW/146365/2023,KARNATAKA,UTTARA KANNADA,River Valley/Irrigation projects,ToR Granted,proposal_status,2023-10-07T12:32:23.936,dos,2023-10-07T12:32:23.936,2023-12-14T11:45:17.098,,Eco-Sensitive Area,Western Ghat ESA,partial
ec_proposals,IA/KA/RIV/447282/2023,CAF/142572/2023,SW/146365/2023,KARNATAKA,UTTARA KANNADA,River Valley/Irrigation projects,ToR Granted,proposal_status,2023-10-07T12:32:23.936,dos,2023-10-07T12:32:23.936,2023-12-14T11:45:17.098,,Eco-Sensitive Area,Western Ghat ESA,partial
ec_proposals,IA/KA/RIV/447282/2023,CAF/142572/2023,SW/146365/2023,KARNATAKA,UTTARA KANNADA,River Valley/Irrigation projects,ToR Granted,proposal_status,2023-10-07T12:32:23.936,dos,2023-10-07T12:32:23.936,2023-12-14T11:45:17.098,,Eco-Sensitive Area,Western Ghat ESA,partial
ec_proposals,IA/KA/RIV/447282/2023,CAF/142572/2023,SW/146365/2023,KARNATAKA,UTTARA KANNADA,River Valley/Irrigation projects,ToR Granted,proposal_status,2023-10-07T12:32:23.936,dos,2023-10-07T12:32:23.936,2023-12-14T11:45:17.098,,Tiger Reserve,(unnamed),partial
ec_proposals,IA/KA/RIV/447282/2023,CAF/142572/2023,SW/146365/2023,KARNATAKA,UTTARA KANNADA,River Valley/Irrigation projects,ToR Granted,proposal_status,2023-10-07T12:32:23.936,dos,2023-10-07T12:32:23.936,2023-12-14T11:45:17.098,,Wildlife Corridor,Placemark,partial
ec_proposals,IA/KA/RIV/447282/2023,CAF/142572/2023,SW/146365/2023,KARNATAKA,UTTARA KANNADA,River Valley/Irrigation projects,ToR Granted,proposal_status,2023-10-07T12:32:23.936,dos,2023-10-07T12:32:23.936,2023-12-14T11:45:17.098,,Tiger Corridor,(unnamed),partial
ec_proposals,SIA/MH/INFRA1/518576/2025,CAF/214741/2025,SW/230187/2025,MAHARASHTRA,GADCHIROLI,Road,ToR Granted,proposal_status,2025-01-16T10:35:16.9,dos,2025-01-16T10:35:16.9,2025-04-30T12:28:58.028,,Tiger Corridor,(unnamed),partial
ec_proposals,SIA/MH/INFRA1/518576/2025,CAF/214741/2025,SW/230187/2025,MAHARASHTRA,GADCHIROLI,Road,ToR Granted,proposal_status,2025-01-16T10:35:16.9,dos,2025-01-16T10:35:16.9,2025-04-30T12:28:58.028,,Wildlife Corridor,Placemark,partial
ec_proposals,SIA/MH/INFRA1/518576/2025,CAF/214741/2025,SW/230187/2025,MAHARASHTRA,GADCHIROLI,Road,ToR Granted,proposal_status,2025-01-16T10:35:16.9,dos,2025-01-16T10:35:16.9,2025-04-30T12:28:58.028,,Tiger Reserve,(unnamed),partial
ec_proposals,SIA/KA/MIN/489455/2024,CAF/184061/2024,SW/199172/2024,KARNATAKA,CHAMARAJANAGARA,Mining of minerals,EC Granted,proposal_status,2024-07-24T14:07:51.592,dos,2024-07-24T14:07:51.592,2024-11-13T10:42:55.232,,Tiger Corridor,(unnamed),within
ec_proposals,SIA/TG/INFRA2/484417/2024,CAF/178986/2024,SW/193868/2024,TELANGANA,SANGAREDDY,Townships/ Area Development Projects / Rehabilitation Centres,Standard ToR Granted,proposal_status,2024-06-28T12:13:52.601,dos,2024-06-28T12:13:52.601,2024-07-23T11:55:13.531,,CPCB Critically Polluted Area,"IDA, PATANCHERU",partial
ec_proposals,SIA/UK/INFRA2/466430/2024,CAF/160653/2024,SW/175357/2024,UTTARAKHAND,DEHRADUN,Building / Construction ,EC Granted,proposal_status,2024-03-18T17:55:14.763,dos,2024-03-18T17:55:14.763,2024-07-30T12:04:34.235,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,IA/GJ/IND2/459331/2024,CAF/154398/2024,SW/169324/2024,GUJARAT,DEVBHUMI DWARKA,Pipelines ,ToR Granted,proposal_status,2024-01-22T17:53:40.351,dos,2024-01-22T17:53:40.351,2024-05-08T16:31:47.505,,Wildlife Corridor,Marine,partial
